disbursed_amount,asset_cost,ltv,branch_id,Date_of_Birth,Employment_Type,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS_SCORE,DELINQUENT_ACCTS_IN_LAST_SIX_MONTHS,CREDIT_HISTORY_LENGTH,NO_OF_INQUIRIES,loan_default
63447,75000,86.67,2,3/8/1959,Self employed,21-10-18,1,1,0,0,0,0,825,0,0yrs 10mon,0,0
60667,94833,67.49,36,1/1/1992,Self employed,21-08-18,1,0,1,0,0,0,0,0,0yrs 0mon,0,0
58300,72500,81.44,2,5/2/1999,,11/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
49303,68259,74.72,48,3/7/1989,Self employed,6/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
57014,66201,89.12,20,9/2/1995,Self employed,23-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
40394,62849,66.83,3,1/1/1982,Self employed,30-08-18,1,1,0,0,0,0,644,0,9yrs 3mon,0,0
58447,73793,81.99,251,1/1/1991,Self employed,4/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
68169,95736,73.12,11,1/1/1990,Self employed,15-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
59197,68000,89.1,2,15-05-83,Self employed,14-08-18,1,1,0,0,0,0,300,0,2yrs 1mon,0,1
64982,74036,89.96,77,1/3/1967,Salaried,29-10-18,1,1,0,0,0,0,707,1,5yrs 6mon,0,0
31734,82600,39.95,8,10/5/1992,Self employed,30-10-18,1,0,1,1,0,0,0,0,0yrs 0mon,0,1
53803,63255,86.95,34,18-04-90,Self employed,10/8/2018,1,0,0,1,0,0,321,2,2yrs 4mon,1,1
51803,76215,68.88,20,6/10/1966,Self employed,13-10-18,1,0,0,1,0,0,615,0,5yrs 1mon,0,0
58013,68707,85.87,5,20-07-80,Salaried,3/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
49528,62105,84.53,105,25-04-89,Salaried,31-08-18,1,1,0,0,0,0,598,0,1yrs 0mon,0,0
63963,72428,89.74,138,25-09-59,Self employed,30-10-18,1,1,1,0,0,0,606,0,6yrs 5mon,0,0
45849,59526,80.64,68,1/6/1993,Salaried,16-08-18,1,1,0,0,0,0,615,0,2yrs 0mon,0,1
48283,68379,74.58,249,5/6/1976,Self employed,23-08-18,1,1,0,0,0,0,705,0,2yrs 11mon,0,0
64213,76530,84.93,5,13-10-92,Salaried,29-10-18,1,1,0,0,0,0,825,0,1yrs 1mon,4,0
52978,74479,73.17,36,1/1/1994,Self employed,20-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
59947,72092,84.61,146,1/1/1972,Salaried,25-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49078,60075,84.89,79,20-03-80,Salaried,13-10-18,1,0,0,0,1,0,0,0,0yrs 0mon,1,0
70067,87830,85.39,162,15-04-76,Salaried,20-10-18,1,1,0,0,0,0,544,0,1yrs 2mon,0,1
59747,76950,79.27,18,1/1/1989,Self employed,24-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
38574,56826,72.15,11,1/1/1974,Self employed,12/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
65182,78000,85,2,12/6/1984,Self employed,30-08-18,1,1,0,0,0,0,708,0,1yrs 0mon,1,1
35839,61353,60.14,36,25-12-90,Self employed,31-08-18,1,1,0,1,0,0,0,0,0yrs 0mon,0,0
58113,66264,89.19,48,1/1/1986,Salaried,12/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
61947,99541,64.3,9,1/1/1965,Self employed,21-09-18,1,0,0,1,0,0,444,4,5yrs 10mon,0,0
97390,155234,64.35,152,20-02-89,,24-10-18,1,1,0,0,0,0,626,0,3yrs 9mon,0,0
49078,56416,89.51,153,1/1/1992,Salaried,3/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
56759,72652,79.83,136,8/5/1991,Salaried,24-10-18,1,1,0,0,0,0,681,1,1yrs 2mon,0,0
53303,69949,77.2,5,10/9/1984,Self employed,28-08-18,1,1,0,0,0,0,738,0,0yrs 9mon,0,0
64382,69300,94.52,2,20-03-73,Salaried,24-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
42394,66926,64.25,64,22-06-92,Salaried,20-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48349,111425,44.87,11,4/2/1996,Self employed,25-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
43394,58412,77.04,160,13-10-67,Self employed,27-09-18,1,1,1,0,0,0,763,0,2yrs 1mon,1,0
68817,90752,78.24,34,13-05-84,Self employed,14-08-18,1,1,0,0,0,0,763,0,1yrs 3mon,0,0
39894,65594,62.51,19,9/7/1990,Salaried,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
42394,60670,70.88,160,14-06-86,Salaried,22-08-18,1,1,1,0,0,0,401,2,2yrs 9mon,0,1
58513,75000,79.33,135,19-04-93,Salaried,21-10-18,1,1,0,0,0,0,825,2,1yrs 3mon,1,0
46849,61082,79.4,13,1/4/1967,Self employed,24-10-18,1,1,0,0,0,0,620,0,1yrs 4mon,0,0
79319,111961,74.85,3,1/1/1960,Salaried,18-10-18,1,1,0,0,0,0,300,0,2yrs 0mon,0,0
52303,68480,77.39,136,26-05-80,Self employed,23-09-18,1,1,0,0,0,0,681,1,2yrs 1mon,1,0
56259,66000,86.36,2,16-12-90,Salaried,14-08-18,1,1,0,0,0,0,738,0,0yrs 11mon,0,0
59263,71187,84.99,70,29-05-70,Salaried,24-09-18,1,1,1,0,0,0,460,0,2yrs 1mon,0,0
61408,73759,85,5,20-07-84,Self employed,9/10/2018,1,0,0,0,1,0,339,1,12yrs 2mon,1,0
50478,65179,80.39,36,20-03-83,Self employed,10/8/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,0
64882,74250,88.89,82,31-03-65,Self employed,19-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
63363,72270,88.76,34,9/4/1987,Salaried,30-10-18,1,1,0,0,0,0,431,0,2yrs 4mon,0,0
55013,64407,88.5,19,1/6/1971,Self employed,27-10-18,1,1,0,0,0,0,680,0,2yrs 1mon,7,0
53578,98586,55.79,251,1/10/1964,Self employed,27-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
56259,69555,81.95,17,1/1/1981,,24-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48349,68370,71.67,67,1/6/1970,Salaried,30-10-18,1,1,0,0,0,0,300,0,3yrs 5mon,1,0
69069,89921,77.73,146,1/1/1980,Salaried,30-09-18,1,1,0,0,0,0,726,1,1yrs 11mon,0,0
53203,60496,89.59,70,12/7/1975,Salaried,24-10-18,1,1,0,0,0,0,656,2,3yrs 3mon,0,0
28529,41899,71.6,101,1/1/1984,Self employed,12/9/2018,1,1,0,0,0,0,300,0,3yrs 9mon,0,0
61213,108958,56.9,9,7/8/1987,Self employed,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
41894,76992,55.85,74,4/12/1968,Self employed,21-10-18,1,1,0,0,0,0,586,0,9yrs 4mon,0,0
50303,65056,79.93,130,9/8/1990,Self employed,17-08-18,1,0,0,1,0,0,15,0,0yrs 2mon,0,0
53929,69638,83.29,159,1/1/1992,Self employed,10/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
57813,69110,85.81,36,1/1/1981,Self employed,26-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
55559,72000,79.58,147,12/1/1982,Self employed,25-09-18,1,1,1,0,0,0,738,0,0yrs 10mon,0,0
52803,68670,77.91,16,1/1/1982,Salaried,20-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
58583,83592,73.09,82,13-04-76,Self employed,29-09-18,1,1,0,0,0,0,660,0,8yrs 0mon,0,0
55059,66251,84.53,16,10/10/1988,Self employed,8/8/2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,1
69817,81020,88.87,152,4/1/1991,Self employed,9/10/2018,1,1,0,0,0,0,438,1,4yrs 11mon,0,0
95392,154348,64.72,162,15-10-77,Salaried,22-10-18,1,1,0,0,0,0,774,1,2yrs 8mon,0,0
48849,62544,79.94,258,30-12-96,Self employed,8/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
122676,184793,69.27,160,25-01-84,Salaried,24-10-18,1,1,0,0,0,0,704,0,2yrs 1mon,0,0
67919,86241,80.01,16,10/6/1988,Salaried,24-08-18,1,1,0,0,0,0,464,0,2yrs 4mon,0,0
60217,76807,80.72,5,14-08-90,Salaried,6/10/2018,1,0,0,1,0,0,738,0,2yrs 1mon,0,1
32841,64516,53.48,65,1/1/1967,Self employed,25-08-18,1,0,0,1,0,0,758,0,11yrs 3mon,0,0
45349,72996,64.39,1,1/1/1982,Self employed,3/10/2018,1,0,0,1,0,0,740,0,0yrs 10mon,0,0
53003,64290,83.99,136,12/4/1968,Salaried,13-08-18,1,1,0,0,0,0,678,0,4yrs 1mon,0,1
59945,72350,85,13,1/1/1960,Salaried,28-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
52578,64030,83.55,207,1/1/1976,Salaried,28-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
53639,77805,71.97,7,15-06-83,Self employed,12/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
47849,70888,70.53,20,27-04-84,Self employed,28-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
46849,62897,76.32,48,1/1/1958,Self employed,28-08-18,1,1,0,0,0,0,651,0,6yrs 5mon,0,1
42394,61390,71.67,130,18-08-95,Self employed,17-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
52359,63623,88.02,61,23-07-74,Self employed,18-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
61647,74031,84.69,36,1/1/1970,Salaried,20-10-18,1,0,0,1,0,0,723,0,2yrs 2mon,0,0
57759,66691,88.47,136,24-11-87,Self employed,26-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
90269,118660,78.97,74,1/1/1981,Self employed,12/10/2018,1,1,0,0,0,0,708,0,2yrs 11mon,0,0
69857,97392,74.95,20,2/3/1992,Salaried,10/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
41394,62433,68.87,63,3/3/1992,Salaried,17-08-18,1,1,0,0,0,0,738,0,0yrs 3mon,1,0
49703,63959,79.74,67,6/10/1988,Self employed,29-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56013,65252,88.89,1,1/1/1983,Salaried,29-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
76379,174437,45.86,103,1/3/1995,Self employed,24-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
41894,62627,68.66,3,15-01-88,Salaried,18-09-18,1,1,0,0,0,0,15,0,0yrs 0mon,0,0
58947,98395,62,11,1/4/1988,Salaried,12/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60447,76973,79.9,64,1/1/1992,Self employed,21-09-18,1,1,0,0,0,0,518,0,4yrs 9mon,0,0
66369,90950,74.99,34,2/8/1975,Self employed,14-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
55060,64776,87.38,15,1/1/1975,Salaried,26-10-18,1,1,0,0,0,0,763,0,0yrs 6mon,1,0
49349,70295,71.13,103,6/3/1968,Salaried,19-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
42724,59588,74.39,3,15-06-80,Self employed,23-10-18,1,0,0,0,1,0,0,0,0yrs 0mon,0,0
49603,63591,80.67,147,2/12/1990,Self employed,18-08-18,1,1,0,0,0,0,300,0,2yrs 11mon,0,1
58259,77766,75.87,16,1/1/1996,Salaried,28-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
30841,63942,51.61,105,2/11/1987,Salaried,7/8/2018,1,1,0,0,0,0,737,0,1yrs 3mon,0,0
34739,50046,70.73,72,1/1/1981,Self employed,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
55489,74093,79.63,78,1/1/1976,Self employed,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
72441,100124,74.53,254,1/1/1994,Self employed,8/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
49803,69171,74.45,202,20-07-95,Salaried,22-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49703,65410,77.97,67,12/1/1981,Self employed,31-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
58759,67036,89.5,34,8/1/1984,Self employed,22-10-18,1,1,0,0,0,0,738,0,0yrs 6mon,0,0
48750,68000,73.46,2,16-12-95,Salaried,14-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
38309,56000,75,74,17-11-95,Salaried,17-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
38239,48400,81.2,15,29-11-93,Self employed,1/8/2018,1,1,0,0,0,0,15,0,0yrs 2mon,1,0
47549,65601,73.93,18,16-06-90,Self employed,30-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
57753,66000,89.55,73,2/4/1965,Salaried,8/8/2018,1,0,1,0,0,0,572,1,0yrs 11mon,0,1
56659,64064,89.91,72,23-10-87,Salaried,19-09-18,1,1,0,0,0,0,659,0,5yrs 6mon,0,0
55359,63598,89.78,19,17-08-94,Self employed,20-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
43294,66753,67.41,14,1/1/1984,Self employed,9/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
41094,61767,68.81,15,1/1/1982,Self employed,30-08-18,1,1,0,0,0,0,0,0,1yrs 3mon,0,0
34484,62432,56.06,257,1/1/1985,Self employed,25-10-18,1,1,0,0,0,0,300,0,4yrs 2mon,0,1
47249,59950,79.9,13,16-10-69,,22-09-18,1,1,0,0,0,0,650,0,2yrs 6mon,0,0
53578,66437,82.03,48,19-10-82,Self employed,27-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
51503,65500,81.22,73,1/1/1997,Salaried,14-09-18,1,1,0,0,1,0,774,0,2yrs 4mon,0,0
60147,90138,69.01,120,1/1/1999,,10/10/2018,1,1,0,0,0,0,549,0,0yrs 3mon,1,0
48238,67713,74.08,36,1/1/1997,Salaried,30-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
64400,73889,89.86,121,1/1/1983,Self employed,25-10-18,1,1,0,0,0,0,619,2,2yrs 4mon,0,0
55933,66258,87.54,61,1/6/1972,Self employed,31-08-18,1,1,0,0,0,0,443,0,4yrs 2mon,4,1
68869,82531,84.82,5,1/6/1976,Self employed,28-09-18,1,0,0,0,1,0,705,0,5yrs 1mon,0,0
50518,80050,66.21,120,1/1/1982,Self employed,10/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
77751,111540,71.72,11,1/1/1990,Self employed,10/10/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
95391,155988,64.04,254,1/1/1968,Self employed,15-10-18,1,1,0,0,0,0,16,0,2yrs 10mon,0,0
51503,71145,74.07,79,1/1/1969,Salaried,24-09-18,1,1,0,0,0,0,657,0,2yrs 11mon,0,0
67819,85442,81.52,85,1/6/1991,Salaried,22-08-18,1,0,0,1,0,0,719,0,2yrs 7mon,0,0
46349,59386,80.83,74,30-11-78,Salaried,4/10/2018,1,1,0,0,0,0,738,0,1yrs 11mon,1,0
60363,73865,83.94,5,12/6/1989,Salaried,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,2,1
68619,101170,69.14,14,10/10/1994,Salaried,11/9/2018,1,1,0,0,0,0,680,0,0yrs 9mon,2,0
58013,74629,79.06,146,17-09-90,Salaried,21-08-18,1,1,0,0,0,0,16,0,3yrs 1mon,0,0
56013,67286,84.71,34,1/6/1976,Salaried,15-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,1,1
47349,66613,73.56,160,1/6/1968,Self employed,22-08-18,1,1,0,0,0,0,300,0,11yrs 8mon,0,1
58113,67260,89.21,121,19-10-84,Self employed,31-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
55409,67981,83.85,16,1/1/1978,Salaried,14-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
37439,56520,69,85,4/5/1984,Self employed,14-08-18,1,1,0,0,0,0,379,0,1yrs 3mon,0,0
37439,64508,60.46,2,20-07-66,Self employed,11/8/2018,1,1,0,0,0,0,16,0,2yrs 0mon,0,0
92283,131400,72.91,260,2/3/1999,,26-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
71123,96970,75.28,159,1/1/1977,Salaried,25-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
42210,64802,67.9,120,1/1/1971,Self employed,9/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
54013,67152,83.39,3,1/1/1973,Self employed,25-10-18,1,1,0,0,0,0,445,0,12yrs 8mon,0,0
28529,70254,42.7,10,1/1/1990,Self employed,30-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
48349,98466,50.78,11,1/2/1995,Self employed,13-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
52434,63948,85,19,19-02-66,Salaried,12/9/2018,1,1,0,0,0,0,611,0,0yrs 8mon,0,1
56159,64046,89.78,160,1/1/1980,Self employed,23-10-18,1,1,0,0,0,0,825,0,0yrs 6mon,0,1
66882,86700,79.58,248,1/6/1967,Salaried,29-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
53699,67513,82.95,74,1/8/1972,Salaried,21-09-18,1,1,0,0,0,0,377,0,5yrs 1mon,0,0
47349,55347,88.53,257,1/1/1973,Self employed,20-09-18,1,1,0,0,0,0,832,0,0yrs 6mon,0,0
58649,104923,57.18,251,30-06-86,Self employed,17-09-18,1,0,1,1,0,0,627,1,1yrs 1mon,0,0
45349,68807,68.31,63,1/1/1968,Self employed,17-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
58259,77281,76.34,36,1/1/1994,Salaried,10/10/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,1
74751,103339,74.51,3,3/7/1987,Self employed,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,2,0
49078,59500,84.87,85,1/1/1982,Salaried,13-09-18,1,1,0,0,0,0,758,0,3yrs 2mon,0,1
59259,67000,89.55,135,15-07-87,Salaried,16-08-18,1,1,0,0,0,0,825,0,0yrs 10mon,1,0
56359,72587,79.9,16,1/1/1985,Salaried,15-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
50778,57669,89.65,48,11/5/1966,Self employed,27-09-18,1,1,0,0,0,0,679,0,2yrs 6mon,0,0
17850,97311,19.53,11,5/9/1997,,10/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
65419,78058,85.83,5,4/2/1990,Salaried,30-09-18,1,1,0,0,0,0,679,0,1yrs 3mon,0,0
55013,74360,75.31,16,11/7/1998,,26-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49003,63238,79.38,5,22-02-92,Self employed,17-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
59213,69615,87.62,136,4/1/1996,Salaried,25-09-18,1,1,0,0,0,0,686,0,0yrs 6mon,0,0
37439,58362,65.11,136,3/3/1966,Salaried,13-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56579,70983,83.12,63,1/1/1986,Self employed,26-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
55933,66290,87.37,162,28-01-86,Salaried,22-08-18,1,1,0,0,0,0,494,1,3yrs 3mon,0,0
48849,77589,64.44,14,28-02-96,Self employed,19-10-18,1,1,0,0,0,0,771,0,1yrs 5mon,2,0
33484,52800,66.29,103,20-03-77,Self employed,31-10-18,1,1,0,0,0,0,645,0,4yrs 3mon,0,0
59259,75513,79.46,136,3/5/1964,Self employed,25-10-18,1,1,0,0,0,0,657,0,2yrs 0mon,0,0
78679,106046,75.34,135,14-11-89,Salaried,26-10-18,1,1,1,0,0,0,703,1,3yrs 0mon,0,0
36475,52010,73.59,146,10/8/1988,Salaried,28-09-18,1,1,0,0,0,0,758,0,2yrs 9mon,0,0
57495,92482,64.32,36,30-01-94,Self employed,4/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
55759,76080,74.92,36,1/1/1960,Self employed,29-09-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
53603,85600,64.25,3,1/1/1978,Self employed,16-10-18,1,1,0,0,0,0,300,1,11yrs 3mon,0,0
37439,49023,79.55,3,23-01-80,Self employed,20-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
93490,131356,73.08,255,1/1/1997,Self employed,27-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
56513,72208,81.02,259,22-11-89,Salaried,17-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
58940,79290,76.93,8,27-11-64,Salaried,29-09-18,1,1,0,0,0,0,810,0,7yrs 9mon,0,0
51903,59550,88.5,72,12/5/1962,Salaried,3/9/2018,1,1,0,0,0,0,601,1,6yrs 7mon,0,0
65309,92467,73.54,138,9/3/1994,Self employed,31-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
48853,95050,53.18,254,6/8/1968,Salaried,30-10-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
39439,60000,66.67,1,1/1/1995,Self employed,30-10-18,1,1,0,0,0,0,667,0,0yrs 5mon,0,1
60213,80000,76.25,2,20-07-97,Salaried,30-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,1,0
63947,78446,82.86,2,24-06-67,Self employed,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
52103,69307,76.18,82,1/1/1980,Salaried,8/9/2018,1,1,0,0,0,0,654,0,1yrs 3mon,0,0
59413,129167,47.23,1,7/3/1982,Self employed,8/10/2018,1,1,0,0,0,0,700,0,3yrs 9mon,0,1
75879,103000,74.85,135,28-06-96,Salaried,30-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60933,80071,79.93,13,5/4/1982,Salaried,16-08-18,1,1,0,0,0,0,739,0,1yrs 7mon,0,0
38439,62478,64.02,63,1/1/1987,Self employed,25-08-18,1,1,0,0,0,0,681,1,0yrs 6mon,0,0
48349,65210,76.68,3,20-12-81,Salaried,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48349,62165,80.43,3,27-03-90,Salaried,24-09-18,1,1,1,0,0,0,512,1,0yrs 6mon,1,0
44394,64451,69.82,207,8/3/1978,Salaried,23-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
49403,58937,85.85,3,26-03-97,Salaried,10/8/2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,0
42362,67926,65,36,1/2/1992,Self employed,3/8/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,0
49078,58894,86.6,19,5/7/1988,Salaried,20-10-18,1,1,0,0,0,0,597,1,1yrs 9mon,0,0
44849,66946,68.71,2,5/7/1981,Self employed,8/10/2018,1,1,0,0,0,0,378,1,5yrs 10mon,0,0
46859,64288,74.99,138,7/7/1987,Salaried,30-08-18,1,1,0,0,0,0,526,2,1yrs 7mon,2,0
43949,60820,74.98,207,1/1/1995,Salaried,7/8/2018,1,0,1,0,0,0,0,0,0yrs 0mon,0,0
63682,73800,88.62,2,1/1/1966,Self employed,25-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
60713,73140,84.77,70,1/1/1996,Self employed,30-10-18,1,1,0,0,0,0,620,0,0yrs 8mon,0,0
46249,62390,76.13,67,10/9/1986,Salaried,18-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
65169,78834,83.72,19,1/1/1981,Self employed,26-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
62592,75991,85,13,24-08-83,Self employed,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
48145,59780,83.64,159,1/1/1989,Self employed,8/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
81586,112148,74.81,1,13-03-92,Salaried,31-10-18,1,1,0,1,0,0,594,0,0yrs 10mon,0,0
54655,66356,84.99,34,22-12-91,Salaried,30-08-18,1,1,0,0,0,0,584,1,0yrs 6mon,0,0
57679,76220,77.7,13,10/5/1967,Self employed,13-10-18,1,1,0,0,0,0,738,0,0yrs 3mon,0,0
55659,65835,86.58,67,1/1/1980,Self employed,18-08-18,1,1,0,0,0,0,300,0,0yrs 0mon,2,1
45149,57888,80.85,79,3/4/1986,Salaried,12/9/2018,1,1,0,0,0,0,728,0,1yrs 4mon,0,0
43394,68854,65.36,165,15-08-88,Salaried,16-08-18,1,1,0,0,0,0,574,0,2yrs 11mon,0,0
35299,72864,52.15,3,16-09-61,Self employed,11/9/2018,1,1,0,0,0,0,300,1,5yrs 3mon,0,0
88120,106000,84.43,2,6/6/1996,Salaried,23-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
44709,61927,77.51,74,1/1/1974,Self employed,24-10-18,1,1,0,0,0,0,432,2,5yrs 8mon,2,0
54513,66514,84.94,34,29-05-64,Self employed,29-08-18,1,1,0,0,0,0,17,0,0yrs 2mon,0,0
55509,71762,79.43,5,14-08-82,Salaried,30-09-18,1,1,0,0,0,0,300,3,5yrs 11mon,0,0
49603,67902,74.96,67,1/1/1969,Self employed,31-10-18,1,1,0,0,0,0,836,0,1yrs 10mon,0,0
57513,69747,83.87,63,17-09-92,Salaried,30-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
32484,46500,72.04,153,26-05-80,Self employed,28-08-18,1,1,1,0,0,0,0,0,0yrs 0mon,0,0
53959,67083,83.48,5,25-10-95,Salaried,1/8/2018,1,1,1,0,0,0,0,0,0yrs 0mon,1,1
56203,73677,80.64,5,13-11-82,Self employed,29-10-18,1,1,0,0,0,0,708,0,1yrs 1mon,0,0
54609,63015,88.87,73,1/1/1986,Self employed,30-09-18,1,1,0,0,0,0,738,0,0yrs 7mon,1,0
54303,69660,78.95,19,1/6/1961,Salaried,15-10-18,1,1,0,0,0,0,738,0,1yrs 0mon,0,0
52578,72541,75.13,20,3/9/1975,Self employed,12/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,1
51678,60779,88.19,77,1/1/1974,Salaried,7/8/2018,1,0,0,1,0,0,815,0,3yrs 3mon,0,1
43394,67739,65.69,165,17-05-91,Salaried,28-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,3,0
49349,73770,67.78,17,31-08-76,Salaried,21-10-18,1,1,0,0,0,0,738,0,0yrs 4mon,1,0
53819,74177,78.19,70,21-07-73,Salaried,19-10-18,1,1,1,0,0,0,562,0,1yrs 4mon,0,0
66169,89740,74.66,5,1/1/1973,Self employed,26-10-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
47849,74843,66.14,65,1/1/1988,Self employed,16-08-18,1,0,0,1,0,0,0,0,0yrs 0mon,0,1
50353,61958,82.88,35,7/2/1997,Salaried,22-09-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
47849,70847,70.57,79,4/7/1975,Salaried,31-10-18,1,0,0,0,1,0,0,0,0yrs 0mon,0,0
55459,65240,87.06,67,13-07-67,Self employed,11/9/2018,1,1,0,0,0,0,774,0,3yrs 8mon,0,1
55335,67791,85,19,3/10/1981,Self employed,16-10-18,1,1,0,0,0,0,706,1,0yrs 6mon,1,0
69750,90678,79.95,35,30-04-84,Self employed,20-09-18,1,1,0,0,0,0,670,0,1yrs 9mon,0,0
36439,66400,57.23,159,20-02-95,Self employed,16-08-18,1,1,0,0,0,0,0,0,0yrs 0mon,0,0
